2024-01-11 15:05	1.09404	1.09432	1.09351	1.09361	5387
2024-01-11 15:10	1.09360	1.09385	1.09302	1.09308	4050
2024-01-11 15:15	1.09308	1.09434	1.09307	1.09434	4389
2024-01-11 15:20	1.09433	1.09504	1.09429	1.09453	4332
2024-01-11 15:25	1.09452	1.09506	1.09408	1.09474	4076
2024-01-11 15:30	1.09474	1.09565	1.09473	1.09487	3939
2024-01-11 15:35	1.09488	1.09585	1.09479	1.09568	4115
2024-01-11 15:40	1.09565	1.09628	1.09541	1.09621	5037
2024-01-11 15:45	1.09622	1.09624	1.09528	1.09541	5248
2024-01-11 15:50	1.09542	1.09546	1.09437	1.09439	4542
2024-01-11 15:55	1.09441	1.09483	1.09417	1.09464	3141
2024-01-11 16:00	1.09466	1.09496	1.09442	1.09496	2983
2024-01-11 16:05	1.09496	1.09511	1.09442	1.09449	2970
2024-01-11 16:10	1.09448	1.09491	1.09441	1.09454	2834
2024-01-11 16:15	1.09453	1.09522	1.09435	1.09503	2784
2024-01-11 16:20	1.09501	1.09542	1.09480	1.09492	2910
2024-01-11 16:25	1.09492	1.09499	1.09445	1.09474	3138
2024-01-11 16:30	1.09474	1.09478	1.09422	1.09433	2236
2024-01-11 16:35	1.09432	1.09469	1.09407	1.09410	2658
2024-01-11 16:40	1.09410	1.09470	1.09398	1.09435	3052
2024-01-11 16:45	1.09437	1.09555	1.09424	1.09547	2852
2024-01-11 16:50	1.09548	1.09573	1.09397	1.09410	5434
2024-01-11 16:55	1.09413	1.09425	1.09366	1.09423	2908
2024-01-11 17:00	1.09422	1.09506	1.09422	1.09485	2010
2024-01-11 17:05	1.09486	1.09511	1.09444	1.09459	2023
2024-01-11 17:10	1.09459	1.09523	1.09448	1.09518	1845
2024-01-11 17:15	1.09519	1.09533	1.09470	1.09477	2041
2024-01-11 17:20	1.09476	1.09508	1.09457	1.09491	2279
2024-01-11 17:25	1.09491	1.09506	1.09444	1.09458	2008
2024-01-11 17:30	1.09458	1.09475	1.09423	1.09441	2125
2024-01-11 17:35	1.09439	1.09444	1.09415	1.09434	1721
2024-01-11 17:40	1.09434	1.09506	1.09425	1.09501	1668
2024-01-11 17:45	1.09501	1.09521	1.09487	1.09499	1619
2024-01-11 17:50	1.09503	1.09545	1.09497	1.09538	967
2024-01-11 17:55	1.09538	1.09538	1.09497	1.09508	881
2024-01-11 18:00	1.09508	1.09560	1.09498	1.09541	2284
2024-01-11 18:05	1.09542	1.09580	1.09526	1.09553	2800
2024-01-11 18:10	1.09552	1.09589	1.09545	1.09572	1502
2024-01-11 18:15	1.09572	1.09592	1.09555	1.09584	1536
2024-01-11 18:20	1.09584	1.09596	1.09568	1.09587	1703
2024-01-11 18:25	1.09584	1.09605	1.09571	1.09571	824
2024-01-11 18:30	1.09571	1.09590	1.09545	1.09551	1368
2024-01-11 18:35	1.09553	1.09576	1.09544	1.09562	1286
2024-01-11 18:40	1.09562	1.09583	1.09561	1.09569	748
2024-01-11 18:45	1.09570	1.09597	1.09562	1.09584	930
2024-01-11 18:50	1.09585	1.09628	1.09580	1.09613	1002
2024-01-11 18:55	1.09612	1.09661	1.09612	1.09647	1263
2024-01-11 19:00	1.09648	1.09708	1.09648	1.09691	1784
2024-01-11 19:05	1.09692	1.09709	1.09678	1.09691	1266
2024-01-11 19:10	1.09692	1.09749	1.09692	1.09743	1346
2024-01-11 19:15	1.09743	1.09747	1.09708	1.09708	1227
2024-01-11 19:20	1.09709	1.09730	1.09687	1.09711	1969
2024-01-11 19:25	1.09712	1.09806	1.09711	1.09786	1637
2024-01-11 19:30	1.09788	1.09794	1.09746	1.09766	1897
2024-01-11 19:35	1.09766	1.09789	1.09758	1.09786	1398
2024-01-11 19:40	1.09788	1.09818	1.09775	1.09789	1182
2024-01-11 19:45	1.09790	1.09818	1.09788	1.09815	1130
2024-01-11 19:50	1.09816	1.09818	1.09788	1.09814	1786
2024-01-11 19:55	1.09813	1.09829	1.09813	1.09819	1413
2024-01-11 20:00	1.09820	1.09825	1.09748	1.09759	2131
2024-01-11 20:05	1.09761	1.09765	1.09682	1.09693	1601
2024-01-11 20:10	1.09692	1.09698	1.09652	1.09658	2487
2024-01-11 20:15	1.09656	1.09664	1.09561	1.09600	2126
2024-01-11 20:20	1.09602	1.09629	1.09600	1.09615	1566
2024-01-11 20:25	1.09614	1.09625	1.09595	1.09606	1378
2024-01-11 20:30	1.09607	1.09625	1.09599	1.09621	1361
2024-01-11 20:35	1.09621	1.09622	1.09581	1.09614	938
2024-01-11 20:40	1.09614	1.09651	1.09610	1.09647	1034
2024-01-11 20:45	1.09647	1.09713	1.09629	1.09704	923
2024-01-11 20:50	1.09702	1.09726	1.09679	1.09717	1009
2024-01-11 20:55	1.09717	1.09723	1.09688	1.09713	874
2024-01-11 21:00	1.09714	1.09738	1.09709	1.09738	420
2024-01-11 21:05	1.09738	1.09738	1.09706	1.09712	665
2024-01-11 21:10	1.09711	1.09716	1.09702	1.09713	444
2024-01-11 21:15	1.09714	1.09721	1.09703	1.09719	654
2024-01-11 21:20	1.09720	1.09720	1.09702	1.09711	546
2024-01-11 21:25	1.09711	1.09733	1.09708	1.09721	565
2024-01-11 21:30	1.09721	1.09733	1.09718	1.09726	575
2024-01-11 21:35	1.09727	1.09743	1.09727	1.09740	458
2024-01-11 21:40	1.09741	1.09751	1.09732	1.09745	680
2024-01-11 21:45	1.09746	1.09747	1.09723	1.09726	267
2024-01-11 21:50	1.09727	1.09729	1.09717	1.09727	458
2024-01-11 21:55	1.09727	1.09733	1.09717	1.09717	703
